大陆新闻,#genre#
KBS WORLD,https://epg.pw/stream/dbf98bbd01c423cfd50b4ad1a57fc34e5ba6bdb930b2c93db7f43b8f43dfa6f9.m3u8
KBS WORLD,https://epg.pw/stream/a2a622e171a9c746699efe6fcdea4a86053a44a421868886e6d824ab463ce213.m3u8

韩国-MBC频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国-lKCTV中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国·国家电视台,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国·KBC SBS综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8



测试1,#genre#

HGTV,http://tvstar.icu:8080/champion/champion/57273
TLC,http://tvstar.icu:8080/champion/champion/53681
TLC,http://tvstar.icu:8080/champion/champion/57290
Discovery,http://tvstar.icu:8080/champion/champion/57252
BBC One,http://tvstar.icu:8080/champion/champion/53649
BBC Two,http://tvstar.icu:8080/champion/champion/53650
MTV Hits,http://tvstar.icu:8080/champion/champion/53735

测试2,#genre#
Al Jazeeera,http://103.131.214.129:9985/stream/channelid/1242849929?ticket=1AD096AC9B1BDF602E5269EE7DCBA64B84552773&profile=pass
BBC World News,http://103.131.214.129:9985/stream/channelid/239267223?ticket=3D54A793568B84C3FD41C62F4C40601AA8C275CB&profile=pass
CNN,http://103.131.214.129:9985/stream/channelid/1768626999?ticket=65A89A477D8970C3B23A6FC58D510D7403A7241C&profile=pass
TRT News,http://103.131.214.129:9985/stream/channelid/1148118592?ticket=2AA57120E7C4D8C8491D7DE7521605E04859DC21&profile=pass

TLC,http://103.131.214.129:9985/stream/channelid/1309807947?ticket=3EE56030F10E8AAD4D1A11FE2E00BE9E3BA1133E&profile=pass

Discovery,http://103.131.214.129:9985/stream/channelid/517879893?ticket=3D9A304887297AC981397C89DFCC6800FAC4DC31&profile=pass

Animal Planet,http://103.131.214.129:9985/stream/channelid/1234238984?ticket=783BF026CBD8BACEAAB242CE4B2FB15899E9AA38&profile=pass

Net Geo,http://103.131.214.129:9985/stream/channelid/2036820770?ticket=43F96216850C3F9D4FB60FA369D00EFF76329075&profile=pass
National Geographic,http://103.131.214.129:9985/stream/channelid/940961797?ticket=3288E1A3D2C170B12298CDF93C6D208C474EFC19&profile=pass
BBC Earth,http://103.131.214.129:9985/stream/channelid/1249715369?ticket=ADB502512C69D6902B30EF6C5AA4F6F0A408B57A&profile=pass
Investigation Discovery,http://103.131.214.129:9985/stream/channelid/719275947?ticket=2864FACF659CC37CEFC2F670EE9F17985C5375EF&profile=pass

History,http://103.131.214.129:9985/stream/channelid/454555554?ticket=CF35FF87CB1E25E52AB1E5F963FBDF725D795406&profile=pass

Fashion,http://103.131.214.129:9985/stream/channelid/1970610798?ticket=89EF0FF17EE879E2E93BBADD4BA90EFFA69AC0A0&profile=pass

Star Movies,http://103.131.214.129:9985/stream/channelid/2113951836?ticket=A3C0DDFD833C42C1F5875516D1FF298DE550E916&profile=pass

Star Movies Select,http://103.131.214.129:9985/stream/channelid/452465030?ticket=29AD7FAB645B6F5A4CD9C45FA9F91957FDC066AB&profile=pass


Full Porn,#genre#

Jacob Acosta Trevor Brooks,https://r2.aiaigv.com/ts_gv2023/34828/index.m3u8
Alex Blade & Max Gen,https://r2.aiaigv.com/ts_gv2023/34799/index.m3u8
Holden Hunt & Marco Napoli,https://r2.aiaigv.com/ts_gv2023/40028/index.m3u8
Jordan & Chris,https://r2.aiaigv.com/ts_gv2023/41769/index.m3u8
Marcostone and Thiago Da Silva,https://r2.1tong.buzz/ts_gv2023/42070/index.m3u8



Adult 1,#genre#

Gay,http://5.188.182.226:8080/Ferranhug/WaYwqgVj9Z5k/392

GAY,http://cdn.adultiptv.net/gay.m3u8
GAY,http://live.redtraffic.xyz/gay.m3u8

Big Dick,http://live.redtraffic.xyz/bigdick.m3u8
Big Dick,http://cdn.adultiptv.net/bigdick.m3u8

Compilation,http://cdn.adultiptv.net/compilation.m3u8

Latino,http://cdn.adultiptv.net/latina.m3u8
Russian,http://cdn.adultiptv.net/russian.m3u8
Russian,http://live.redtraffic.xyz/russian.m3u8
Teen,http://cdn.adultiptv.net/teen.m3u8
Hardcore,http://cdn.adultiptv.net/hardcore.m3u8
Hardcore,http://live.redtraffic.xyz/hardcore.m3u8
Rough.http://cdn.adultiptv.net/rough.m3u8
Brunette,http://cdn.adultiptv.net/brunette.m3u8
Blonde,http://cdn.adultiptv.net/blonde.m3u8

Adult 2,#genre#

Adult 01,http://streamsy.online:2999/coachj88/N93DPKS9pJ/750
Adult 02,http://streamsy.online:2999/coachj88/N93DPKS9pJ/1035
Adult 03,http://streamsy.online:2999/coachj88/N93DPKS9pJ/1036
Adult 04,http://streamsy.online:2999/coachj88/N93DPKS9pJ/276
Adult 05,http://streamsy.online:2999/coachj88/N93DPKS9pJ/1037
Adult 06,http://streamsy.online:2999/coachj88/N93DPKS9pJ/751
Adult 07,http://streamsy.online:2999/coachj88/N93DPKS9pJ/479
Adult 08,http://streamsy.online:2999/coachj88/N93DPKS9pJ/468
Adult 09,http://streamsy.online:2999/coachj88/N93DPKS9pJ/1297
Adult 10,http://streamsy.online:2999/coachj88/N93DPKS9pJ/1298

MAXJ,http://cord-cutter.net:8080/YT6bvC/100111/159958

惊艳台频道,https://18.svi-studio.com/live/673960949860/294164781253/1.m3u8
潘多拉频道,https://18.svi-studio.com/live/673960949860/294164781253/3.m3u8
香蕉台频道,https://18.svi-studio.com/live/673960949860/294164781253/4.m3u8
松视1频道,https://18.svi-studio.com/live/673960949860/294164781253/5.m3u8
松视2频道,https://18.svi-studio.com/live/673960949860/294164781253/6.m3u8


果凍傳媒01,https://video2.51daao.com/btt1/2021/03/20210315/nqgw0eJK/index.m3u8
果凍傳媒02,https://video2.51daao.com/btt1/2021/03/20210309/rwTpu16k/index.m3u8
果凍傳媒03,https://video2.51daao.com/btt1/2021/03/20210309/WQ1u7YIC/index.m3u8
果凍傳媒04,https://video2.51daao.com/btt1/2021/03/20210305/DkRXRNsh/index.m3u8
果凍傳媒05,https://video2.51daao.com/btt1/2021/03/20210305/SuAEPEkH/index.m3u8
果凍傳媒06,https://video2.51daao.com/btt1/2021/02/20210227/DzukV364/index.m3u8
果凍傳媒07,https://video2.51daao.com/btt1/2021/02/20210222/hqS0Umq4/index.m3u8
果凍傳媒08,https://video2.51daao.com/btt1/2021/02/20210212/gH5O6gOq/index.m3u8
果凍傳媒09,https://video2.51daao.com/btt1/2021/02/20210212/rNSmBLwV/index.m3u8
果凍傳媒10,https://video2.51daao.com/btt1/2021/02/20210207/4sqrcOu9/index.m3u8
果凍傳媒11,https://video2.51daao.com/btt1/2021/02/20210207/lX1stcnL/index.m3u8
果凍傳媒12,https://video2.51daao.com/btt1/2021/02/20210207/hwYZiYZS/index.m3u8
果凍傳媒13,https://video2.51daao.com/btt1/2021/02/20210207/wNtvObEg/index.m3u8
果凍傳媒14,https://video2.51daao.com/btt1/2021/01/20210130/ujDdta8s/index.m3u8
果凍傳媒15,https://video2.51daao.com/btt1/2021/01/20210129/02gDjV83/index.m3u8
果凍傳媒16,https://video2.51daao.com/btt1/2021/01/20210128/GpjqOwp7/index.m3u8
果凍傳媒17,https://video2.51daao.com/btt1/2021/01/20210128/yvyxolSA/index.m3u8
果凍傳媒18,https://video2.51daao.com/btt1/2021/01/20210128/uAjfPHbd/index.m3u8
果凍傳媒19,https://video2.51daao.com/btt1/2021/01/20210127/e4nE3H52/index.m3u8
果凍傳媒20,https://video2.51daao.com/btt1/2021/01/20210127/hP1ODvoI/index.m3u8
果凍傳媒21,https://video2.51daao.com/btt1/2021/01/20210120/vgWAYAZo/index.m3u8
果凍傳媒22,https://video2.51daao.com/btt1/2021/01/20210120/2dWWoQtk/index.m3u8
果凍傳媒23,https://video2.51daao.com/btt1/2021/01/20210120/rM4SLnCz/index.m3u8
果凍傳媒24,https://video2.51daao.com/btt1/2021/01/20210120/Mi91NxkJ/index.m3u8
果凍傳媒25,https://video2.51daao.com/btt1/2021/01/20210120/nK2NjTQE/index.m3u8
果凍傳媒26,https://video2.51daao.com/btt1/2021/01/20210116/RIYuMNX6/index.m3u8
果凍傳媒27,https://video2.51daao.com/btt1/2021/01/20210112/LBpM9asV/index.m3u8
果凍傳媒28,https://video2.51daao.com/btt1/2021/01/20210112/o6iE0JfL/index.m3u8
果凍傳媒29,https://video2.51daao.com/btt1/2021/01/20210112/6iz3rsSN/index.m3u8
果凍傳媒30,https://video2.51daao.com/btt1/2021/01/20210112/JH1hBFGL/index.m3u8
果凍傳媒31,https://video2.51daao.com/btt1/2021/01/20210112/8vPTBXXb/index.m3u8
果凍傳媒32,https://video2.51daao.com/btt1/2021/01/20210112/E5gmsbU5/index.m3u8
果凍傳媒33,https://video2.51daao.com/btt1/2021/01/20210112/t6Jq3qPP/index.m3u8
果凍傳媒34,https://video2.51daao.com/btt1/2021/01/20210112/a1pA2jdF/index.m3u8
果凍傳媒35,https://video2.51daao.com/btt1/2021/01/20210112/K9FrZ4HL/index.m3u8


人兽1,https://siwazywcdn2.com:5278/zhongkouwei/lRYqg8kp/index.m3u8
人兽2,https://siwazywcdn2.com:5278/zhongkouwei/unvEe1wP/index.m3u8
人兽3,https://siwazywcdn2.com:5278/zhongkouwei/t8Z7Lhs4/index.m3u8
人兽4,https://siwazywcdn2.com:5278/zhongkouwei/j3a5RYDF/index.m3u8
人兽5,https://siwazywcdn2.com:5278/zhongkouwei/3G4HMiNU/index.m3u8
人兽6,https://siwazywcdn2.com:5278/zhongkouwei/H42ESyNk/index.m3u8
人兽8,https://siwazywcdn2.com:5278/zhongkouwei/WfFEvXkb/index.m3u8
人兽9,https://siwazywcdn2.com:5278/zhongkouwei/NzYIsb0g/index.m3u8
人兽10,https://siwazywcdn2.com:5278/zhongkouwei/l1sCTJQ9/index.m3u8
人兽11,https://siwazywcdn2.com:5278/zhongkouwei/eYsnS0D5/index.m3u8
人兽12,https://siwazywcdn2.com:5278/zhongkouwei/BHFa2Juf/index.m3u8
人兽13,https://siwazywcdn2.com:5278/zhongkouwei/c0vyMdSe/index.m3u8
人兽14,https://siwazywcdn2.com:5278/zhongkouwei/RLNk7pQO/index.m3u8
人兽15,https://siwazywcdn2.com:5278/zhongkouwei/bxd4cpBe/index.m3u8
人兽16,https://siwazywcdn2.com:5278/zhongkouwei/zt5rX8vo/index.m3u8
人兽17,https://siwazywcdn2.com:5278/zhongkouwei/K3W4vFu9/index.m3u8
人兽18,https://siwazywcdn2.com:5278/zhongkouwei/tf2GPe59/index.m3u8
人兽19,https://siwazywcdn2.com:5278/zhongkouwei/54IsxCPY/index.m3u8
人兽20,https://siwazywcdn2.com:5278/zhongkouwei/6dOVCbgT/index.m3u8
人兽21,https://siwazywcdn2.com:5278/zhongkouwei/q5TkLp1S/index.m3u8
人兽22,https://siwazywcdn2.com:5278/zhongkouwei/aezKldHA/index.m3u8
人兽24,https://siwazywcdn2.com:5278/zhongkouwei/G4PdOn0J/index.m3u8
人兽25,https://siwazywcdn2.com:5278/zhongkouwei/0s4RQdoa/index.m3u8
人兽26,https://siwazywcdn2.com:5278/zhongkouwei/DCctIhWK/index.m3u8
人兽27,https://siwazywcdn2.com:5278/zhongkouwei/fGgH6DOK/index.m3u8
人兽28,https://siwazywcdn2.com:5278/zhongkouwei/FIcZMtkQ/index.m3u8
人兽29,https://siwazywcdn2.com:5278/zhongkouwei/1U5NLOHx/index.m3u8
人兽30,https://siwazywcdn2.com:5278/zhongkouwei/aoIcGOSb/index.m3u8
人兽31,https://siwazywcdn2.com:5278/zhongkouwei/wqzoZk70/index.m3u8
人兽32,https://siwazywcdn2.com:5278/zhongkouwei/T8Zq7eup/index.m3u8
人兽33,https://siwazywcdn2.com:5278/zhongkouwei/gVayU1IG/index.m3u8
人兽34,https://siwazywcdn2.com:5278/zhongkouwei/5UiE0hxw/index.m3u8
人兽35,https://siwazywcdn2.com:5278/zhongkouwei/0XFAORcB/index.m3u8
人兽36,https://siwazywcdn2.com:5278/zhongkouwei/sLmGafKx/index.m3u8
人兽37,https://siwazywcdn2.com:5278/zhongkouwei/dsaUMXgI/index.m3u8
人兽38,https://siwazywcdn2.com:5278/zhongkouwei/UQx8mYEz/index.m3u8
人兽39,https://siwazywcdn2.com:5278/zhongkouwei/sg1TYIxd/index.m3u8
人兽40,https://siwazywcdn2.com:5278/zhongkouwei/5JsqoinD/index.m3u8
人兽41,https://siwazywcdn2.com:5278/zhongkouwei/0m2whCf7/index.m3u8
人兽42,https://siwazywcdn2.com:5278/zhongkouwei/FkPqhu9r/index.m3u8
人兽43,https://siwazywcdn2.com:5278/zhongkouwei/rjvm7U9N/index.m3u8
人兽44,https://siwazywcdn2.com:5278/zhongkouwei/1fcskrpK/index.m3u8
人兽45,https://siwazywcdn2.com:5278/zhongkouwei/UotVsre6/index.m3u8
人兽46,https://siwazywcdn2.com:5278/zhongkouwei/yiXwoT2v/index.m3u8
人兽47,https://siwazywcdn2.com:5278/zhongkouwei/7USo0n8c/index.m3u8
人兽48,https://siwazywcdn2.com:5278/zhongkouwei/0ovs9mM4/index.m3u8
人兽49,https://siwazywcdn2.com:5278/zhongkouwei/4MAOmrQD/index.m3u8
人兽50,https://siwazywcdn2.com:5278/zhongkouwei/vR2kEn6i/index.m3u8


